Timestamp,Age,Gender,City,Level,Position,Years of experience,Main technology or programming language,Salary (EUR),Main language at work,Company size,Company type,Сontract duration,Age category,Years of experience category,Salary (EUR) category
04/12/2019 20:06:49,26.0,Male,Berlin,Middle,Backend Developer,6,Java,78000.0,English,1000+,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
04/12/2019 20:07:34,30.0,Male,Berlin,Middle,Data Scientist,2,Python,55000.0,English,1000+,Consulting / Agency,Unlimited contract,"[30,40)",<5,"[50000,100000)"
04/12/2019 20:11:12,,Male,Berlin,Unknown,Machine Learning Engineer,7,Python,90000.0,English,100-1000,Startup,Unlimited contract,Unknown,"[5,10)","[50000,100000)"
04/12/2019 20:12:18,29.0,Male,Amsterdam,Senior,Backend Developer,4,Java,65000.0,Other,100-1000,Product,Unlimited contract,"[20,30)",<5,"[50000,100000)"
04/12/2019 20:14:44,38.0,Male,Berlin,Senior,Backend Developer,7,Java,80000.0,English,100-1000,Startup,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
04/12/2019 20:33:27,31.0,Male,Berlin,Senior,Head of AI,5,Python,150000.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[150000,200000)"
04/12/2019 20:37:47,35.0,Male,Hamburg,Middle,Manager,9,Python,105000.0,German,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[100000,150000)"
04/12/2019 20:40:28,29.0,Male,Berlin,Senior,DevOps,8,Kubernetes,85000.0,English,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
04/12/2019 20:45:16,38.0,Male,Cork,Senior,Software Architect,15,SQL,100000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[100000,150000)"
04/12/2019 20:54:58,40.0,Female,Berlin,Senior,Backend Developer,18,Java,80000.0,English,1000+,Product,Unlimited contract,"[40,50)","[10,20)","[50000,100000)"
04/12/2019 21:03:20,26.0,Female,Berlin,Junior,Data Scientist,2,Python,47000.0,English,50-100,Startup,Unlimited contract,"[20,30)",<5,"[20000,50000)"
04/12/2019 21:12:46,27.0,Male,Munich,Middle,QA,3,Not Relevant,53600.0,English,100-1000,Product,Unlimited contract,"[20,30)",<5,"[50000,100000)"
04/12/2019 21:21:37,25.0,Male,Hamburg,Middle,Frontend Developer,4,Javascript / Typescript,66000.0,English,1000+,Product,Unlimited contract,"[20,30)",<5,"[50000,100000)"
04/12/2019 21:29:09,38.0,Female,Berlin,Senior,Data Scientist,3,Python,62000.0,English,50-100,Startup,Unlimited contract,"[30,40)",<5,"[50000,100000)"
04/12/2019 21:37:14,32.0,Male,Berlin,Senior,Software Architect,4,Not Relevant,87000.0,English,1000+,Consulting / Agency,Unlimited contract,"[30,40)",<5,"[50000,100000)"
04/12/2019 21:40:13,,Male,Hamburg,Senior,Frontend Developer,20,Javascript / Typescript,95000.0,Other,1000+,Product,Unlimited contract,Unknown,"[20,30)","[50000,100000)"
04/12/2019 21:53:33,34.0,Male,Hamburg,Middle,Backend Developer,10,Ruby,65000.0,English,50-100,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
04/12/2019 22:07:24,28.0,Male,Berlin,Middle,Data Engineer,2,Not Relevant,95000.0,German,1000+,Consulting / Agency,Unlimited contract,"[20,30)",<5,"[50000,100000)"
04/12/2019 22:07:34,,Male,Berlin,Senior,Machine Learning Engineer,7,Python,105000.0,English,1000+,Product,Unlimited contract,Unknown,"[5,10)","[100000,150000)"
04/12/2019 22:07:52,33.0,Male,Berlin,Junior,Support,2,Not Relevant,36000.0,German,100-1000,Product,Unlimited contract,"[30,40)",<5,"[20000,50000)"
04/12/2019 22:09:11,31.0,Male,Munich,Senior,QA,8,Java,73000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
04/12/2019 22:11:43,,Male,Zug,Senior,Backend Developer,12,Java,216000.0,German,100-1000,Product,Unknown,Unknown,"[10,20)",>=200000
04/12/2019 22:17:52,30.0,Male,Berlin,Middle,Data Scientist,8,Python,90000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
04/12/2019 22:28:46,35.0,Male,Berlin,Middle,Business Analyst,7,SQL,57000.0,English,100-1000,Startup,Temporary contract,"[30,40)","[5,10)","[50000,100000)"
04/12/2019 22:29:40,,Male,Amsterdam,Senior,Data Scientist,3,R,60000.0,Other,1000+,Consulting / Agency,Unlimited contract,Unknown,<5,"[50000,100000)"
04/12/2019 22:31:12,30.0,Male,Berlin,Senior,Data Scientist,4,SQL,66000.0,English,100-1000,Startup,Unlimited contract,"[30,40)",<5,"[50000,100000)"
04/12/2019 22:48:15,26.0,Male,Frankfurt,Junior,Business Analyst,1,Not Relevant,44000.0,German,1000+,Consulting / Agency,Unlimited contract,"[20,30)",<5,"[20000,50000)"
04/12/2019 22:52:47,,Male,Berlin,Senior,Backend Developer,15,PHP,58000.0,English,100-1000,Product,Unlimited contract,Unknown,"[10,20)","[50000,100000)"
04/12/2019 22:56:12,,Male,Berlin,Senior,Researcher,9,Python,112000.0,English,1000+,Product,Unknown,Unknown,"[5,10)","[100000,150000)"
04/12/2019 23:10:59,23.0,Male,Cologne,Junior,Fullstack Developer,1,Java,30000.0,German,up to 10,Startup,Temporary contract,"[20,30)",<5,"[20000,50000)"
04/12/2019 23:12:54,26.0,Male,Amsterdam,Middle,Data Scientist,5,Python,85000.0,English,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
04/12/2019 23:22:22,44.0,Male,Hamburg,Senior,"CTO (CEO, CFO)",15,PHP,100000.0,German,100-1000,Product,Unlimited contract,"[40,50)","[10,20)","[100000,150000)"
04/12/2019 23:52:25,30.0,Male,Frankfurt,Senior,Data Scientist,4,Python,80000.0,English,50-100,Product,Unlimited contract,"[30,40)",<5,"[50000,100000)"
05/12/2019 00:03:16,37.0,Male,Berlin,Senior,Manager,15,Python,80000.0,English,100-1000,Startup,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
05/12/2019 00:04:58,46.0,Male,Hamburg,Senior,Fullstack Developer,11,Java,60000.0,German,10-50,Product,Temporary contract,"[40,50)","[10,20)","[50000,100000)"
05/12/2019 00:07:27,28.0,Male,Munich,Middle,Data Engineer,4,Python,60000.0,English,10-50,Consulting / Agency,Unlimited contract,"[20,30)",<5,"[50000,100000)"
05/12/2019 00:27:04,41.0,Male,Heidelberg,Senior,Data Scientist,10,Python,133000.0,English,50-100,Startup,Unlimited contract,"[40,50)","[10,20)","[100000,150000)"
05/12/2019 00:46:31,24.0,Male,Brussels,Junior,Data Scientist,2,Python,33000.0,Other,1000+,Consulting / Agency,Unlimited contract,"[20,30)",<5,"[20000,50000)"
05/12/2019 00:47:21,,Male,Munich,Senior,Manager,16,R,64000.0,English,1000+,Consulting / Agency,Temporary contract,Unknown,"[10,20)","[50000,100000)"
05/12/2019 00:47:52,,Male,Munich,Senior,Manager,16,R,64000.0,English,1000+,Consulting / Agency,Temporary contract,Unknown,"[10,20)","[50000,100000)"
05/12/2019 01:17:29,27.0,Male,Berlin,Senior,Business Analyst,5,Python,62000.0,English,100-1000,Consulting / Agency,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
05/12/2019 02:54:24,39.0,Male,Berlin,Senior,Data Scientist,5,Not Relevant,85000.0,German,Unknown,Unknown,Temporary contract,"[30,40)","[5,10)","[50000,100000)"
05/12/2019 05:53:14,31.0,Male,Berlin,Middle,Product Manager,5,Not Relevant,55000.0,German,50-100,Product,Temporary contract,"[30,40)","[5,10)","[50000,100000)"
05/12/2019 07:02:04,40.0,Female,Berlin,Senior,Backend Developer,10,C/C++,68000.0,English,10-50,Startup,Unlimited contract,"[40,50)","[10,20)","[50000,100000)"
05/12/2019 07:16:22,35.0,Male,Berlin,Senior,Software Architect,8,Java,85000.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
05/12/2019 07:41:11,36.0,Male,Bielefeld,Senior,Fullstack Developer,16,PHP,72000.0,English,10-50,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
05/12/2019 07:41:29,30.0,Female,Berlin,Junior,QA,1,Unknown,34000.0,English,10-50,Startup,Unlimited contract,"[30,40)",<5,"[20000,50000)"
05/12/2019 07:42:47,27.0,Male,Berlin,Senior,Backend Developer,8,Go,70000.0,English,1000+,Product,Temporary contract,"[20,30)","[5,10)","[50000,100000)"
05/12/2019 07:44:47,30.0,Male,Berlin,Senior,DevOps,8,Java,63600.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
05/12/2019 07:57:37,30.0,Male,Berlin,Senior,Backend Developer,9,Java,79000.0,English,100-1000,Startup,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
05/12/2019 08:06:00,,Female,Berlin,Senior,Fullstack Developer,10,Java,68000.0,German,100-1000,Consulting / Agency,Unlimited contract,Unknown,"[10,20)","[50000,100000)"
05/12/2019 08:11:01,34.0,Male,Berlin,Senior,Backend Developer,6,Python,60000.0,German,50-100,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
05/12/2019 08:20:02,40.0,Female,Munich,Middle,Backend Developer,15,C/C++,68000.0,English,100-1000,Product,Unlimited contract,"[40,50)","[10,20)","[50000,100000)"
05/12/2019 08:27:01,40.0,Female,Munich,Middle,Backend Developer,15,C/C++,68000.0,English,100-1000,Product,Unlimited contract,"[40,50)","[10,20)","[50000,100000)"
05/12/2019 08:32:27,33.0,Male,Berlin,Senior,Backend Developer,11,Ruby,91000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
05/12/2019 08:44:13,35.0,Male,Berlin,Senior,Backend Developer,12,PHP,90000.0,English,up to 10,Startup,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
05/12/2019 08:46:19,,Female,Berlin,Senior,QA,13,Java,63000.0,English,10-50,Startup,Unlimited contract,Unknown,"[10,20)","[50000,100000)"
05/12/2019 08:55:01,34.0,Female,Berlin,Middle,Data Scientist,2,Python,65000.0,English,1000+,Consulting / Agency,Unlimited contract,"[30,40)",<5,"[50000,100000)"
05/12/2019 09:05:23,42.0,Male,Berlin,Senior,Software Architect,20,C/C++,95000.0,English,1000+,Product,Unlimited contract,"[40,50)","[20,30)","[50000,100000)"
05/12/2019 09:09:26,30.0,Female,Berlin,Middle,Data Scientist,5,Python,65000.0,English,1000+,Product,Temporary contract,"[30,40)","[5,10)","[50000,100000)"
05/12/2019 09:13:33,30.0,Male,Berlin,Senior,Backend Developer,10,Python,75000.0,English,100-1000,Startup,Temporary contract,"[30,40)","[10,20)","[50000,100000)"
05/12/2019 09:14:09,30.0,Male,Berlin,Senior,Fullstack Developer,6,Javascript / Typescript,70000.0,English,10-50,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
05/12/2019 09:29:12,32.0,Female,Berlin,Middle,Mobile Developer,7,Kotlin,55000.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
05/12/2019 09:29:58,29.0,Female,Berlin,Middle,Data Scientist,2,Python,40000.0,English,100-1000,Unknown,Unlimited contract,"[20,30)",<5,"[20000,50000)"
05/12/2019 09:32:27,,Male,Berlin,Senior,Data Scientist,6,Python,96000.0,English,100-1000,Startup,Unlimited contract,Unknown,"[5,10)","[50000,100000)"
05/12/2019 09:38:10,29.0,Male,Berlin,Senior,Fullstack Developer,8,Javascript / Typescript,72000.0,English,1000+,Startup,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
05/12/2019 09:42:06,29.0,Male,Berlin,Middle,Backend Developer,7,Go,60000.0,English,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
05/12/2019 09:42:21,24.0,Male,Berlin,Senior,Frontend Developer,5,Javascript / Typescript,63000.0,English,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
05/12/2019 09:47:36,37.0,Male,Berlin,Senior,Data Scientist,15,Not Relevant,85000.0,English,10-50,Startup,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
05/12/2019 09:48:37,26.0,Male,Frankfurt,Middle,Frontend Developer,6,Javascript / Typescript,76000.0,German,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
05/12/2019 09:52:03,37.0,Male,Dublin,Senior,Manager,15,Not Relevant,98000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
05/12/2019 09:52:25,36.0,Male,Berlin,Senior,Backend Developer,10,Java,62000.0,German,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
05/12/2019 10:04:30,33.0,Male,Berlin,Senior,Data Engineer,3,Python,63000.0,English,Unknown,Product,Unlimited contract,"[30,40)",<5,"[50000,100000)"
05/12/2019 10:25:42,30.0,Male,Berlin,Senior,Software Architect,10,AWS,73000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
05/12/2019 10:31:36,35.0,Female,Berlin,Junior,Frontend Developer,2,Javascript / Typescript,50000.0,English,100-1000,Startup,Unlimited contract,"[30,40)",<5,"[50000,100000)"
05/12/2019 10:37:31,23.0,Male,Jyvaskyla,Middle,Backend Developer,2,Python,36000.0,English,100-1000,Product,Unlimited contract,"[20,30)",<5,"[20000,50000)"
05/12/2019 10:39:25,28.0,Male,Berlin,Senior,Backend Developer,7,Java,80000.0,English,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
05/12/2019 10:43:01,31.0,Male,Berlin,Senior,Business Analyst,8,SQL,91000.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
05/12/2019 10:44:14,28.0,Male,Berlin,Senior,DevOps,6,AWS,70000.0,English,50-100,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
05/12/2019 11:46:19,27.0,Male,Berlin,Senior,Data Engineer,5,Python,77000.0,English,1000+,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
05/12/2019 11:59:21,,Male,Toulouse,Middle,Data Scientist,3,Python,56000.0,Other,100-1000,Product,Unlimited contract,Unknown,<5,"[50000,100000)"
05/12/2019 12:24:15,32.0,Male,Stuttgart,Senior,Frontend Developer,12,Javascript / Typescript,69000.0,German,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
05/12/2019 12:33:27,35.0,Male,Berlin,Senior,Fullstack Developer,15,PHP,35000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[20000,50000)"
05/12/2019 12:56:17,25.0,Male,Berlin,Senior,Frontend Developer,5,Javascript / Typescript,60000.0,English,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
05/12/2019 13:14:29,35.0,Male,Berlin,Senior,Data Engineer,15,Python,75000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
05/12/2019 13:14:46,34.0,Female,Munich,Senior,Business Analyst,9,Python,75000.0,English,50-100,Startup,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
05/12/2019 13:28:32,29.0,Female,Berlin,Middle,Data Scientist,3,Python,57000.0,German,100-1000,Product,Unlimited contract,"[20,30)",<5,"[50000,100000)"
05/12/2019 13:37:42,34.0,Male,Frankfurt,Middle,Data Scientist,3,Python,50000.0,English,1000+,Product,Unlimited contract,"[30,40)",<5,"[50000,100000)"
05/12/2019 13:42:19,35.0,Female,Berlin,Senior,Data Scientist,5,Python,71000.0,English,10-50,Startup,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
05/12/2019 13:52:15,34.0,Male,Berlin,Senior,Manager,10,Not Relevant,66000.0,English,1000+,Other,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
05/12/2019 13:54:32,39.0,Male,Berlin,Senior,Data Engineer,3,SQL,63000.0,English,100-1000,Startup,Unlimited contract,"[30,40)",<5,"[50000,100000)"
05/12/2019 14:01:04,,Female,Berlin,Senior,QA,11,Not Relevant,72500.0,English,100-1000,Consulting / Agency,Unlimited contract,Unknown,"[10,20)","[50000,100000)"
05/12/2019 14:10:19,39.0,Male,Dubai,Senior,Researcher,18,Python,120000.0,English,1000+,Startup,Temporary contract,"[30,40)","[10,20)","[100000,150000)"
05/12/2019 14:16:49,34.0,Male,Berlin,Senior,Data Scientist,4,R,67000.0,English,100-1000,Product,Unlimited contract,"[30,40)",<5,"[50000,100000)"
05/12/2019 14:23:38,27.0,Male,Munich,Senior,Data Scientist,7,Python,90000.0,English,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
05/12/2019 14:29:09,30.0,Male,Munich,Senior,Backend Developer,10,PHP,80000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
05/12/2019 14:51:46,32.0,Female,Munich,Middle,Fullstack Developer,5,Python,70000.0,English,50-100,Startup,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
05/12/2019 14:59:20,35.0,Male,Berlin,Senior,Mobile Developer,8,Kotlin,65000.0,German,50-100,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
05/12/2019 15:01:08,29.0,Male,Frankfurt,Senior,Data Scientist,1,R,61800.0,German,1000+,Consulting / Agency,Unlimited contract,"[20,30)",<5,"[50000,100000)"
05/12/2019 15:16:13,34.0,Male,Berlin,Middle,Frontend Developer,3,Javascript / Typescript,50000.0,English,100-1000,Product,Temporary contract,"[30,40)",<5,"[50000,100000)"
05/12/2019 15:49:39,27.0,Male,Berlin,Middle,QA,4,Not Relevant,58000.0,English,100-1000,Product,Unlimited contract,"[20,30)",<5,"[50000,100000)"
05/12/2019 15:52:31,27.0,Male,Berlin,Middle,Frontend Developer,5,Javascript / Typescript,60000.0,German,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
05/12/2019 16:09:01,34.0,Male,Hamburg,Senior,Data Scientist,9,Kotlin,100000.0,English,100-1000,Consulting / Agency,Unlimited contract,"[30,40)","[5,10)","[100000,150000)"
05/12/2019 17:46:15,33.0,Male,Berlin,Senior,Frontend Developer,11,Javascript / Typescript,70000.0,English,10-50,Startup,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
05/12/2019 17:46:24,,Male,Berlin,Senior,Data Scientist,8,Python,105000.0,English,1000+,Product,Unlimited contract,Unknown,"[5,10)","[100000,150000)"
05/12/2019 18:14:53,45.0,Female,Berlin,Senior,QA,15,Java,65000.0,English,100-1000,Startup,Unlimited contract,"[40,50)","[10,20)","[50000,100000)"
05/12/2019 18:33:01,35.0,Male,Munich,Senior,Database Developer (DBA),14,Unknown,68000.0,English,100-1000,Consulting / Agency,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
05/12/2019 19:02:28,33.0,Female,Berlin,Middle,Data Scientist,1,Python,50000.0,English,100-1000,Startup,Unlimited contract,"[30,40)",<5,"[50000,100000)"
05/12/2019 19:07:30,32.0,Female,Berlin,Senior,QA,8,Python,42000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[5,10)","[20000,50000)"
05/12/2019 19:09:28,25.0,Male,Moscow,Middle,Frontend Developer,3,Javascript / Typescript,24000.0,Other,1000+,Product,Unlimited contract,"[20,30)",<5,"[20000,50000)"
05/12/2019 19:16:09,27.0,Female,Düsseldorf,Junior,Data Scientist,1,Python,60000.0,English,1000+,Product,Unlimited contract,"[20,30)",<5,"[50000,100000)"
05/12/2019 19:31:49,36.0,Male,Hamburg,Lead,Machine Learning Engineer,5,Python,85000.0,German,10-50,Consulting / Agency,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
05/12/2019 19:33:03,33.0,Male,Berlin,Senior,Head of Engineering,16,Not Relevant,115000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[100000,150000)"
05/12/2019 20:07:56,42.0,Male,Munich,Middle,DevOps,7,AWS,63000.0,English,100-1000,Product,Unlimited contract,"[40,50)","[5,10)","[50000,100000)"
05/12/2019 20:20:22,32.0,Male,Berlin,Middle,Backend Developer,2,Java,53900.0,English,1000+,Product,Unlimited contract,"[30,40)",<5,"[50000,100000)"
05/12/2019 20:57:02,37.0,Male,Munich,Senior,Backend Developer,14,C/C++,72000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
05/12/2019 21:14:36,32.0,Male,Berlin,Senior,Backend Developer,10,Java,110000.0,German,100-1000,Consulting / Agency,Temporary contract,"[30,40)","[10,20)","[100000,150000)"
05/12/2019 21:21:47,42.0,Male,Frankfurt,Senior,Manager,18,Not Relevant,83000.0,German,1000+,Consulting / Agency,Unlimited contract,"[40,50)","[10,20)","[50000,100000)"
05/12/2019 21:34:35,37.0,Male,Hamburg,Senior,Backend Developer,12,Java,72000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
05/12/2019 21:52:03,34.0,Male,Munich,Senior,Backend Developer,12,Java,73000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
05/12/2019 22:11:37,,Male,Munich,Head,Backend Developer,11,Java,115000.0,English,1000+,Product,Unknown,Unknown,"[10,20)","[100000,150000)"
05/12/2019 22:13:22,,Female,Stuttgart,Senior,SAP Consultant,7,Not Relevant,96000.0,German,100-1000,Product,Unknown,Unknown,"[5,10)","[50000,100000)"
05/12/2019 22:22:55,32.0,Male,Berlin,Senior,Backend Developer,12,Ruby,75000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
05/12/2019 22:32:20,33.0,Male,Zurich,Senior,Backend Developer,6,Java,110000.0,German,100-1000,Consulting / Agency,Unlimited contract,"[30,40)","[5,10)","[100000,150000)"
05/12/2019 22:37:31,27.0,Male,Berlin,Senior,Backend Developer,6,Java,70000.0,English,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
05/12/2019 22:56:32,48.0,Male,Berlin,Unknown,System Administrator,18,Powershell,55000.0,English,100-1000,Product,Unlimited contract,"[40,50)","[10,20)","[50000,100000)"
05/12/2019 23:00:36,28.0,Female,Berlin,Junior,Data Scientist,1,R,50000.0,German,10-50,Consulting / Agency,Unlimited contract,"[20,30)",<5,"[50000,100000)"
05/12/2019 23:06:14,32.0,Male,Berlin,Lead,Software Engineer,10,Not Relevant,83000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
05/12/2019 23:22:42,26.0,Male,Munich,Middle,Backend Developer,3,Java,56000.0,English,Unknown,Product,Unlimited contract,"[20,30)",<5,"[50000,100000)"
05/12/2019 23:30:41,33.0,Female,Hamburg,Senior,QA,12,Not Relevant,65000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
05/12/2019 23:53:39,31.0,Female,Berlin,Middle,Data Scientist,2,Python,62000.0,English,100-1000,Startup,Temporary contract,"[30,40)",<5,"[50000,100000)"
06/12/2019 00:12:12,30.0,Male,Berlin,Senior,Fullstack Developer,8,Java,60000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
06/12/2019 00:16:16,35.0,Male,Berlin,Senior,Tech Lead,16,AWS,107000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[100000,150000)"
06/12/2019 00:21:47,32.0,Male,Berlin,Senior,Mobile Developer,10,Kotlin,78000.0,English,50-100,Consulting / Agency,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
06/12/2019 01:53:55,38.0,Male,Berlin,Senior,Software Architect,16,Javascript / Typescript,75000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
06/12/2019 07:46:19,28.0,Male,Berlin,Senior,Backend Developer,4,Go,75000.0,English,100-1000,Product,Unlimited contract,"[20,30)",<5,"[50000,100000)"
06/12/2019 07:56:25,,Male,Munich,Senior,Manager,19,Not Relevant,96000.0,English,1000+,Product,Unlimited contract,Unknown,"[10,20)","[50000,100000)"
06/12/2019 08:03:53,34.0,Male,Lingen,Senior,Mobile Developer,8,Kotlin,65000.0,German,100-1000,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
06/12/2019 08:11:52,31.0,Male,Berlin,Senior,Fullstack Developer,9,Javascript / Typescript,65000.0,English,50-100,Product,Temporary contract,"[30,40)","[5,10)","[50000,100000)"
06/12/2019 08:13:15,30.0,Male,Munich,Senior,QA,9,Java,68000.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
06/12/2019 09:30:45,,Male,Frankfurt,Senior,Data Scientist,8,R,106000.0,German,100-1000,Product,Unknown,Unknown,"[5,10)","[100000,150000)"
06/12/2019 09:39:46,,Male,Warsaw,Senior,Frontend Developer,8,Javascript / Typescript,70000.0,Other,100-1000,Unknown,Unknown,Unknown,"[5,10)","[50000,100000)"
06/12/2019 09:41:21,33.0,Male,Berlin,Senior,QA,14,Python,52000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
06/12/2019 09:59:35,37.0,Male,Berlin,Senior,Data Engineer,13,Python,68000.0,English,50-100,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
06/12/2019 10:19:22,,Male,Berlin,Senior,Machine Learning Engineer,6,Python,102000.0,German,1000+,Product,Unlimited contract,Unknown,"[5,10)","[100000,150000)"
06/12/2019 10:22:12,,Male,Hamburg,Senior,Mobile Developer,10,.NET,80000.0,English,100-1000,Startup,Unlimited contract,Unknown,"[10,20)","[50000,100000)"
06/12/2019 10:23:25,,Female,Berlin,Senior,Manager,7,Not Relevant,90000.0,English,1000+,Product,Unknown,Unknown,"[5,10)","[50000,100000)"
06/12/2019 10:40:25,,Male,Amsterdam,Lead,Data Scientist,11,Python,128000.0,English,1000+,Unknown,Unknown,Unknown,"[10,20)","[100000,150000)"
06/12/2019 11:05:29,28.0,Male,Munich,Senior,Fullstack Developer,3,Not Relevant,63000.0,English,1000+,Product,Unlimited contract,"[20,30)",<5,"[50000,100000)"
06/12/2019 11:14:46,28.0,Male,Berlin,Lead,Frontend Developer,8,Javascript / Typescript,82000.0,English,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
06/12/2019 12:07:50,26.0,Male,Munich,Middle,Fullstack Developer,5,Javascript / Typescript,50000.0,English,1000+,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
06/12/2019 12:51:07,,Male,Munich,Senior,Software Architect,9,Java,120000.0,English,1000+,Unknown,Unknown,Unknown,"[5,10)","[100000,150000)"
06/12/2019 13:58:31,39.0,Male,Berlin,Middle,Backend Developer,9,Java,64800.0,English,100-1000,Consulting / Agency,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
06/12/2019 14:18:14,28.0,Female,Berlin,Senior,Backend Developer,6,Ruby,55000.0,English,10-50,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
06/12/2019 14:19:12,48.0,Male,Berlin,Senior,Backend Developer,15,Java,65000.0,German,100-1000,Other,Unlimited contract,"[40,50)","[10,20)","[50000,100000)"
06/12/2019 14:27:04,35.0,Male,Berlin,Middle,Manager,7,R,100000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[5,10)","[100000,150000)"
06/12/2019 14:27:12,,Male,Munich,Unknown,Embedded Developer,8,C/C++,110000.0,German,1000+,Unknown,Unknown,Unknown,"[5,10)","[100000,150000)"
06/12/2019 14:43:54,,Male,Munich,Lead,Machine Learning Engineer,9,Python,110000.0,German,100-1000,Startup,Unknown,Unknown,"[5,10)","[100000,150000)"
06/12/2019 18:19:13,30.0,Female,Berlin,Middle,Software Engineer,7,AWS,66000.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
06/12/2019 19:04:23,38.0,Male,Dresden,Senior,Embedded Developer,8,C/C++,55000.0,German,100-1000,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
